%: table_doi: 10.17182/hepdata.77971.v1/t7
%: name: Table 7
%: description: $p_{\rm{T}}$-differential yield of ($\Xi^{*0}+\overline{\Xi}^{*0}$)/2 in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (0-20\% multiplicity class).

%: data_file: Table7.yaml
%: keyword reactions: P PB --> XI(1530)0 X | P PB --> XIBAR(1530)0 X
%: keyword observables: DN/DPT/DYRAP
%: SQRT(S)/NUCLEON   5020.0 GeV
%: RE   P PB --> XI(1530)0 X    
%: YRAP(C=CM)   -0.5-0.0
%: class   0.0-20.0 pct
%'$p_{\rm{T}}$ [GeV]' '$p_{\rm{T}}$ [GeV] LOW' '$p_{\rm{T}}$ [GeV] HIGH' '(1/N$_{\rm{ev}}$)*d$^{2}N$/(d$p_{\rm{T}}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
1.1 0.8 1.4 0.0125 0.0007 -0.0007 0.0012 -0.0012
1.6 1.4 1.8 0.0099 0.0005 -0.0005 0.0008 -0.0008
2.0 1.8 2.2 0.0083 0.0004 -0.0004 0.00075 -0.00075
2.4000000000000004 2.2 2.6 0.00614 0.00032 -0.00032 0.00046 -0.00046
2.8 2.6 3.0 0.00396 0.00024 -0.00024 0.0003 -0.0003
3.2 3.0 3.4 0.00239 0.00018 -0.00018 0.00021 -0.00021
3.5999999999999996 3.4 3.8 0.00144 0.00013 -0.00013 0.00011 -0.00011
4.3 3.8 4.8 0.00071 6e-05 -6e-05 6e-05 -6e-05
5.3 4.8 5.8 0.00022 3e-05 -3e-05 2.5e-05 -2.5e-05
6.9 5.8 8.0 2.5e-05 4e-06 -4e-06 4e-06 -4e-06

