#: table_doi: 10.17182/hepdata.73749.v1/t11
#: name: Table 11
#: description: pT-dependent charged kaon to charged pion production ratios in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV, measured for different V0A multiplicity classes. The first uncertainty is statistical, the second one is the total systematic uncertainty, while the third one is the uncorrelated systematic uncertainty which is multiplicity dependent.

#: data_file: Table11.yaml
#: keyword reactions: P PB --> PI+ X | P PB --> PI- X | P PB --> K+ X | P PB --> K- X
#: keyword observables: RATIO
#: keyword phrases: Inclusive | Strange Production
#: keyword cmenergies: 5020.0
#: class [pct],,,0.0-5.0
#: SQRT(S)/NUCLEON [GeV],,,5020.0
#: RE(PI+ + PI-),,,P PB --> (PI+ + PI-) X
#: RE(K+ + K-),,,P PB --> (K+ + K-) X
#: YRAP(C=CM),,,-0.5-0.0
'PT [GEV]','PT [GEV] LOW','PT [GEV] HIGH','N(K+ + K-)/N(PI+ + PI-)','stat +','stat -','sys,total +','sys,total -','sys,uncor +','sys,uncor -'
0.225,0.2,0.25,0.05858,0.00057,-0.00057,0.00347,-0.00347,0.00131,-0.00131
0.275,0.25,0.3,0.07338,0.00052,-0.00052,0.00336,-0.00336,0.00164,-0.00164
0.32499999999999996,0.3,0.35,0.08451,0.00055,-0.00055,0.0041,-0.0041,0.00182,-0.00182
0.375,0.35,0.4,0.1022,0.0006,-0.0006,0.0029,-0.0029,0.0022,-0.0022
0.42500000000000004,0.4,0.45,0.1169,0.0006,-0.0006,0.0044,-0.0044,0.0024,-0.0024
0.475,0.45,0.5,0.1326,0.0007,-0.0007,0.0047,-0.0047,0.0028,-0.0028
0.525,0.5,0.55,0.1523,0.0012,-0.0012,0.006,-0.006,0.0044,-0.0044
0.575,0.55,0.6,0.1637,0.0015,-0.0015,0.0093,-0.0093,0.0082,-0.0082
0.625,0.6,0.65,0.1796,0.0017,-0.0017,0.01,-0.01,0.009,-0.009
0.675,0.65,0.7,0.1964,0.0018,-0.0018,0.0097,-0.0097,0.0088,-0.0088
0.725,0.7,0.75,0.2106,0.0019,-0.0019,0.0098,-0.0098,0.0086,-0.0086
0.775,0.75,0.8,0.2263,0.002,-0.002,0.01,-0.01,0.0084,-0.0084
0.825,0.8,0.85,0.243,0.0022,-0.0022,0.0101,-0.0101,0.0084,-0.0084
0.875,0.85,0.9,0.2553,0.0024,-0.0024,0.0106,-0.0106,0.0082,-0.0082
0.925,0.9,0.95,0.2677,0.0026,-0.0026,0.0112,-0.0112,0.0083,-0.0083
0.975,0.95,1.0,0.2759,0.0028,-0.0028,0.0113,-0.0113,0.0082,-0.0082
1.05,1.0,1.1,0.2889,0.0022,-0.0022,0.0109,-0.0109,0.0079,-0.0079
1.15,1.1,1.2,0.3036,0.0026,-0.0026,0.0109,-0.0109,0.0078,-0.0078
1.25,1.2,1.3,0.3176,0.003,-0.003,0.0111,-0.0111,0.0078,-0.0078
1.35,1.3,1.4,0.3347,0.0034,-0.0034,0.0118,-0.0118,0.0081,-0.0081
1.45,1.4,1.5,0.3495,0.0038,-0.0038,0.0156,-0.0156,0.0083,-0.0083
