2.5,2.4,2.6,0.9507,0.0023,-0.0023,0.0823,-0.0823,'6.0%','-6.0%'
2.6500000000000004,2.6,2.7,'-',0,0,0,0,0,0
2.75,2.7,2.8,'-',0,0,0,0,0,0
2.7,2.6,2.8,0.9735,0.0027,-0.0027,0.0908,-0.0908,'6.0%','-6.0%'
2.8499999999999996,2.8,2.9,'-',0,0,0,0,0,0
2.95,2.9,3.0,'-',0,0,0,0,0,0
2.9,2.8,3.0,0.9702,0.003,-0.003,0.0935,-0.0935,'6.0%','-6.0%'
3.1,3.0,3.2,0.9986,0.0029,-0.0029,0.1021,-0.1021,'6.0%','-6.0%'
3.3,3.2,3.4,0.9978,0.0033,-0.0033,0.1024,-0.1024,'6.0%','-6.0%'
3.5,3.4,3.6,1.0057,0.0036,-0.0036,0.1032,-0.1032,'6.0%','-6.0%'
3.7,3.6,3.8,1.0136,0.004,-0.004,0.1044,-0.1044,'6.0%','-6.0%'
3.9,3.8,4.0,0.9985,0.0042,-0.0042,0.1032,-0.1032,'6.0%','-6.0%'
4.25,4.0,4.5,1.0084,0.0029,-0.0029,0.1059,-0.1059,'6.0%','-6.0%'
4.75,4.5,5.0,1.0006,0.0038,-0.0038,0.1051,-0.1051,'6.0%','-6.0%'
5.25,5.0,5.5,0.9973,0.0048,-0.0048,0.105,-0.105,'6.0%','-6.0%'
5.75,5.5,6.0,0.9866,0.006,-0.006,0.1043,-0.1043,'6.0%','-6.0%'
6.25,6.0,6.5,0.9711,0.0072,-0.0072,0.1034,-0.1034,'6.0%','-6.0%'
6.75,6.5,7.0,0.963,0.0086,-0.0086,0.103,-0.103,'6.0%','-6.0%'
6.5,6.0,7.0,'-',0,0,0,0,0,0
7.5,7.0,8.0,0.9494,0.0079,-0.0079,0.102,-0.102,'6.0%','-6.0%'
8.5,8.0,9.0,0.9522,0.011,-0.011,0.1021,-0.1021,'6.0%','-6.0%'
9.5,9.0,10.0,0.9463,0.0146,-0.0146,0.1018,-0.1018,'6.0%','-6.0%'
9.0,8.0,10.0,'-',0,0,0,0,0,0
10.5,10.0,11.0,0.9499,0.019,-0.019,0.1032,-0.1032,'6.0%','-6.0%'
11.5,11.0,12.0,0.9474,0.024,-0.024,0.1047,-0.1047,'6.0%','-6.0%'
11.0,10.0,12.0,'-',0,0,0,0,0,0
12.5,12.0,13.0,0.9905,0.0311,-0.0311,0.1108,-0.1108,'6.0%','-6.0%'
13.5,13.0,14.0,1.0013,0.0382,-0.0382,0.1143,-0.1143,'6.0%','-6.0%'
14.5,14.0,15.0,0.9797,0.0453,-0.0453,0.1155,-0.1155,'6.0%','-6.0%'
13.5,12.0,15.0,'-',0,0,0,0,0,0
15.5,15.0,16.0,0.9758,0.0521,-0.0521,0.117,-0.117,'6.0%','-6.0%'
17.0,16.0,18.0,0.9648,0.0476,-0.0476,0.1198,-0.1198,'6.0%','-6.0%'
19.0,18.0,20.0,1.0313,0.0697,-0.0697,0.1366,-0.1366,'6.0%','-6.0%'
17.5,15.0,20.0,'-',0,0,0,0,0,0

#: RE,,,P P --> (K+ + K-) X,,,,,,
#: ETARAP,,,-0.8-0.8
#: YRAP(C=CM),,,-0.5-0.0
#: SQRT(S)/NUCLEON [TeV],,,5.02
#: class,,,NSD
'PT [GEV]','PT [GEV] LOW','PT [GEV] HIGH','RPPB','stat +','stat -','sys +','sys -','sys,Normalization uncertainty +','sys,Normalization uncertainty -'
0.11,0.1,0.12,'-',0,0,0,0,0,0
0.13,0.12,0.14,'-',0,0,0,0,0,0
0.15000000000000002,0.14,0.16,'-',0,0,0,0,0,0
0.16999999999999998,0.16,0.18,'-',0,0,0,0,0,0
0.19,0.18,0.2,'-',0,0,0,0,0,0
0.225,0.2,0.25,0.4728,0.0015,-0.0015,0.0604,-0.0604,'6.0%','-6.0%'
0.275,0.25,0.3,0.4775,0.0011,-0.0011,0.0465,-0.0465,'6.0%','-6.0%'
0.32499999999999996,0.3,0.35,0.4759,0.001,-0.001,0.0355,-0.0355,'6.0%','-6.0%'
0.375,0.35,0.4,0.5042,0.001,-0.001,0.0307,-0.0307,'6.0%','-6.0%'
0.42500000000000004,0.4,0.45,0.5167,0.0009,-0.0009,0.0334,-0.0334,'6.0%','-6.0%'
0.475,0.45,0.5,0.5215,0.0009,-0.0009,0.035,-0.035,'6.0%','-6.0%'
0.525,0.5,0.55,0.5473,0.0013,-0.0013,0.0382,-0.0382,'6.0%','-6.0%'
0.575,0.55,0.6,0.5608,0.0015,-0.0015,0.0519,-0.0519,'6.0%','-6.0%'
0.625,0.6,0.65,0.5765,0.0019,-0.0019,0.0585,-0.0585,'6.0%','-6.0%'
0.675,0.65,0.7,0.5984,0.002,-0.002,0.0603,-0.0603,'6.0%','-6.0%'
0.725,0.7,0.75,0.6128,0.002,-0.002,0.0613,-0.0613,'6.0%','-6.0%'
0.775,0.75,0.8,0.6308,0.0021,-0.0021,0.0624,-0.0624,'6.0%','-6.0%'
0.825,0.8,0.85,0.6553,0.0022,-0.0022,0.0641,-0.0641,'6.0%','-6.0%'
0.875,0.85,0.9,0.6763,0.0024,-0.0024,0.0662,-0.0662,'6.0%','-6.0%'
0.925,0.9,0.95,0.6831,0.0025,-0.0025,0.0664,-0.0664,'6.0%','-6.0%'
0.975,0.95,1.0,0.7094,0.0026,-0.0026,0.0686,-0.0686,'6.0%','-6.0%'
1.05,1.0,1.1,0.7286,0.002,-0.002,0.0701,-0.0701,'6.0%','-6.0%'
1.15,1.1,1.2,0.7651,0.0022,-0.0022,0.0738,-0.0738,'6.0%','-6.0%'
1.25,1.2,1.3,0.7864,0.0024,-0.0024,0.0781,-0.0781,'6.0%','-6.0%'
1.35,1.3,1.4,0.8134,0.0027,-0.0027,0.0818,-0.0818,'6.0%','-6.0%'
1.45,1.4,1.5,0.8389,0.003,-0.003,0.0891,-0.0891,'6.0%','-6.0%'
1.55,1.5,1.6,0.8583,0.0038,-0.0038,0.076,-0.076,'6.0%','-6.0%'
1.65,1.6,1.7,0.8811,0.0043,-0.0043,0.0797,-0.0797,'6.0%','-6.0%'
1.75,1.7,1.8,0.908,0.0048,-0.0048,0.087,-0.087,'6.0%','-6.0%'
1.85,1.8,1.9,0.92,0.0053,-0.0053,0.0903,-0.0903,'6.0%','-6.0%'
1.95,1.9,2.0,0.9379,0.0058,-0.0058,0.0953,-0.0953,'6.0%','-6.0%'
2.05,2.0,2.1,0.952,0.0064,-0.0064,0.098,-0.098,'6.0%','-6.0%'
2.1500000000000004,2.1,2.2,0.9836,0.0071,-0.0071,0.0986,-0.0986,'6.0%','-6.0%'
2.1,2.0,2.2,'-',0,0,0,0,0,0
2.25,2.2,2.3,0.9625,0.0075,-0.0075,0.1078,-0.1078,'6.0%','-6.0%'
2.3499999999999996,2.3,2.4,1.0071,0.0084,-0.0084,0.1109,-0.1109,'6.0%','-6.0%'
2.3,2.2,2.4,'-',0,0,0,0,0,0
2.45,2.4,2.5,0.9763,0.0088,-0.0088,0.1109,-0.1109,'6.0%','-6.0%'
2.55,2.5,2.6,0.9896,0.0097,-0.0097,0.1181,-0.1181,'6.0%','-6.0%'
2.5,2.4,2.6,'-',0,0,0,0,0,0
2.6500000000000004,2.6,2.7,0.9716,0.0102,-0.0102,0.1215,-0.1215,'6.0%','-6.0%'
2.75,2.7,2.8,0.993,0.011,-0.011,0.1306,-0.1306,'6.0%','-6.0%'
2.7,2.6,2.8,'-',0,0,0,0,0,0
2.8499999999999996,2.8,2.9,0.9299,0.0114,-0.0114,0.1211,-0.1211,'6.0%','-6.0%'
2.95,2.9,3.0,0.929,0.0122,-0.0122,0.1254,-0.1254,'6.0%','-6.0%'
2.9,2.8,3.0,'-',0,0,0,0,0,0
3.1,3.0,3.2,0.9615,0.0091,-0.0091,0.124,-0.124,'6.0%','-6.0%'
3.3,3.2,3.4,0.9447,0.0096,-0.0096,0.1163,-0.1163,'6.0%','-6.0%'
3.5,3.4,3.6,0.9654,0.0101,-0.0101,0.1191,-0.1191,'6.0%','-6.0%'
3.7,3.6,3.8,0.9508,0.0107,-0.0107,0.1328,-0.1328,'6.0%','-6.0%'
3.9,3.8,4.0,0.9813,0.0111,-0.0111,0.135,-0.135,'6.0%','-6.0%'
4.25,4.0,4.5,1.0026,0.006,-0.006,0.1466,-0.1466,'6.0%','-6.0%'
4.75,4.5,5.0,1.0066,0.0071,-0.0071,0.1405,-0.1405,'6.0%','-6.0%'
5.25,5.0,5.5,1.0058,0.0082,-0.0082,0.1353,-0.1353,'6.0%','-6.0%'
5.75,5.5,6.0,0.9654,0.0098,-0.0098,0.1299,-0.1299,'6.0%','-6.0%'
6.25,6.0,6.5,1.0838,0.0125,-0.0125,0.1578,-0.1578,'6.0%','-6.0%'
6.75,6.5,7.0,1.0309,0.0132,-0.0132,0.1499,-0.1499,'6.0%','-6.0%'
6.5,6.0,7.0,'-',0,0,0,0,0,0
7.5,7.0,8.0,1.0165,0.0126,-0.0126,0.1479,-0.1479,'6.0%','-6.0%'
8.5,8.0,9.0,1.03,0.0176,-0.0176,0.1397,-0.1397,'6.0%','-6.0%'
9.5,9.0,10.0,0.9784,0.0213,-0.0213,0.1318,-0.1318,'6.0%','-6.0%'
9.0,8.0,10.0,'-',0,0,0,0,0,0
10.5,10.0,11.0,0.9495,0.0257,-0.0257,0.1288,-0.1288,'6.0%','-6.0%'
11.5,11.0,12.0,0.9467,0.032,-0.032,0.1293,-0.1293,'6.0%','-6.0%'
11.0,10.0,12.0,'-',0,0,0,0,0,0
12.5,12.0,13.0,0.9157,0.0386,-0.0386,0.1248,-0.1248,'6.0%','-6.0%'
13.5,13.0,14.0,0.8861,0.0459,-0.0459,0.1224,-0.1224,'6.0%','-6.0%'
14.5,14.0,15.0,0.8487,0.0535,-0.0535,0.1213,-0.1213,'6.0%','-6.0%'
13.5,12.0,15.0,'-',0,0,0,0,0,0
15.5,15.0,16.0,0.8984,0.0635,-0.0635,0.1313,-0.1313,'6.0%','-6.0%'
17.0,16.0,18.0,0.9438,0.0657,-0.0657,0.1454,-0.1454,'6.0%','-6.0%'
19.0,18.0,20.0,0.8019,0.0785,-0.0785,0.1267,-0.1267,'6.0%','-6.0%'
17.5,15.0,20.0,'-',0,0,0,0,0,0

#: RE,,,P P --> (P + PBAR) X,,,,,,
#: ETARAP,,,-0.8-0.8
#: YRAP(C=CM),,,-0.5-0.0
#: SQRT(S)/NUCLEON [TeV],,,5.02
#: class,,,NSD
'PT [GEV]','PT [GEV] LOW','PT [GEV] HIGH','RPPB','stat +','stat -','sys +','sys -','sys,Normalization uncertainty +','sys,Normalization uncertainty -'
0.11,0.1,0.12,'-',0,0,0,0,0,0
0.13,0.12,0.14,'-',0,0,0,0,0,0
0.15000000000000002,0.14,0.16,'-',0,0,0,0,0,0
0.16999999999999998,0.16,0.18,'-',0,0,0,0,0,0
0.19,0.18,0.2,'-',0,0,0,0,0,0
0.225,0.2,0.25,'-',0,0,0,0,0,0
0.275,0.25,0.3,'-',0,0,0,0,0,0
0.32499999999999996,0.3,0.35,0.3701,0.0029,-0.0029,0.0506,-0.0506,'6.0%','-6.0%'
0.375,0.35,0.4,0.38,0.002,-0.002,0.0445,-0.0445,'6.0%','-6.0%'
0.42500000000000004,0.4,0.45,0.4023,0.0017,-0.0017,0.0446,-0.0446,'6.0%','-6.0%'
0.475,0.45,0.5,0.4132,0.0015,-0.0015,0.0366,-0.0366,'6.0%','-6.0%'
0.525,0.5,0.55,0.411,0.0012,-0.0012,0.0325,-0.0325,'6.0%','-6.0%'
0.575,0.55,0.6,0.4395,0.0012,-0.0012,0.0306,-0.0306,'6.0%','-6.0%'
0.625,0.6,0.65,0.4509,0.0012,-0.0012,0.0391,-0.0391,'6.0%','-6.0%'
0.675,0.65,0.7,0.4777,0.0013,-0.0013,0.0453,-0.0453,'6.0%','-6.0%'
0.725,0.7,0.75,0.4972,0.0014,-0.0014,0.0466,-0.0466,'6.0%','-6.0%'
0.775,0.75,0.8,0.5176,0.0015,-0.0015,0.0491,-0.0491,'6.0%','-6.0%'
0.825,0.8,0.85,0.5443,0.0016,-0.0016,0.0509,-0.0509,'6.0%','-6.0%'
0.875,0.85,0.9,0.5706,0.0018,-0.0018,0.0537,-0.0537,'6.0%','-6.0%'
0.925,0.9,0.95,0.5858,0.0021,-0.0021,0.0548,-0.0548,'6.0%','-6.0%'
0.975,0.95,1.0,0.6111,0.0022,-0.0022,0.0579,-0.0579,'6.0%','-6.0%'
1.05,1.0,1.1,0.6318,0.0018,-0.0018,0.0604,-0.0604,'6.0%','-6.0%'
1.15,1.1,1.2,0.6783,0.0021,-0.0021,0.0645,-0.0645,'6.0%','-6.0%'
1.25,1.2,1.3,0.728,0.0024,-0.0024,0.0694,-0.0694,'6.0%','-6.0%'
1.35,1.3,1.4,0.7803,0.0027,-0.0027,0.0745,-0.0745,'6.0%','-6.0%'
1.45,1.4,1.5,0.8155,0.0031,-0.0031,0.0785,-0.0785,'6.0%','-6.0%'
1.55,1.5,1.6,0.848,0.0044,-0.0044,0.0737,-0.0737,'6.0%','-6.0%'
1.65,1.6,1.7,0.8893,0.0047,-0.0047,0.0777,-0.0777,'6.0%','-6.0%'
1.75,1.7,1.8,0.9382,0.0053,-0.0053,0.082,-0.082,'6.0%','-6.0%'
1.85,1.8,1.9,0.977,0.0059,-0.0059,0.0853,-0.0853,'6.0%','-6.0%'
1.95,1.9,2.0,1.0185,0.0065,-0.0065,0.0895,-0.0895,'6.0%','-6.0%'
2.05,2.0,2.1,1.048,0.0071,-0.0071,0.0931,-0.0931,'6.0%','-6.0%'
2.1500000000000004,2.1,2.2,1.0962,0.008,-0.008,0.0958,-0.0958,'6.0%','-6.0%'
2.1,2.0,2.2,'-',0,0,0,0,0,0
2.25,2.2,2.3,1.1293,0.0088,-0.0088,0.0978,-0.0978,'6.0%','-6.0%'
2.3499999999999996,2.3,2.4,1.1469,0.0098,-0.0098,0.1004,-0.1004,'6.0%','-6.0%'
2.3,2.2,2.4,'-',0,0,0,0,0,0
2.45,2.4,2.5,1.1849,0.0109,-0.0109,0.1064,-0.1064,'6.0%','-6.0%'
2.55,2.5,2.6,1.1902,0.0119,-0.0119,0.1076,-0.1076,'6.0%','-6.0%'
2.5,2.4,2.6,'-',0,0,0,0,0,0
2.6500000000000004,2.6,2.7,1.22,0.0134,-0.0134,0.1101,-0.1101,'6.0%','-6.0%'
2.75,2.7,2.8,1.2326,0.0147,-0.0147,0.1158,-0.1158,'6.0%','-6.0%'
2.7,2.6,2.8,'-',0,0,0,0,0,0
2.8499999999999996,2.8,2.9,1.2222,0.0158,-0.0158,0.1139,-0.1139,'6.0%','-6.0%'
2.95,2.9,3.0,1.2241,0.0173,-0.0173,0.1222,-0.1222,'6.0%','-6.0%'
2.9,2.8,3.0,'-',0,0,0,0,0,0
3.1,3.0,3.2,1.2664,0.0137,-0.0137,0.1292,-0.1292,'6.0%','-6.0%'
3.3,3.2,3.4,1.3095,0.0163,-0.0163,0.1441,-0.1441,'6.0%','-6.0%'
3.5,3.4,3.6,1.3112,0.0184,-0.0184,0.1451,-0.1451,'6.0%','-6.0%'
3.7,3.6,3.8,1.3015,0.0204,-0.0204,0.1469,-0.1469,'6.0%','-6.0%'
3.9,3.8,4.0,1.3338,0.0229,-0.0229,0.1554,-0.1554,'6.0%','-6.0%'
4.25,4.0,4.5,1.351,0.0183,-0.0183,0.1971,-0.1971,'6.0%','-6.0%'
4.75,4.5,5.0,1.4167,0.0233,-0.0233,0.2056,-0.2056,'6.0%','-6.0%'
5.25,5.0,5.5,1.3809,0.0292,-0.0292,0.207,-0.207,'6.0%','-6.0%'
5.75,5.5,6.0,1.3571,0.0336,-0.0336,0.2078,-0.2078,'6.0%','-6.0%'
6.25,6.0,6.5,'-',0,0,0,0,0,0
6.75,6.5,7.0,'-',0,0,0,0,0,0
6.5,6.0,7.0,1.1767,0.0186,-0.0186,0.2366,-0.2366,'6.0%','-6.0%'
7.5,7.0,8.0,1.2162,0.029,-0.029,0.2605,-0.2605,'6.0%','-6.0%'
8.5,8.0,9.0,'-',0,0,0,0,0,0
9.5,9.0,10.0,'-',0,0,0,0,0,0
9.0,8.0,10.0,1.1332,0.032,-0.032,0.2314,-0.2314,'6.0%','-6.0%'
10.5,10.0,11.0,'-',0,0,0,0,0,0
11.5,11.0,12.0,'-',0,0,0,0,0,0
11.0,10.0,12.0,1.2232,0.0592,-0.0592,0.2632,-0.2632,'6.0%','-6.0%'
12.5,12.0,13.0,'-',0,0,0,0,0,0
13.5,13.0,14.0,'-',0,0,0,0,0,0
14.5,14.0,15.0,'-',0,0,0,0,0,0
13.5,12.0,15.0,1.2609,0.0906,-0.0906,0.3335,-0.3335,'6.0%','-6.0%'
15.5,15.0,16.0,'-',0,0,0,0,0,0
17.0,16.0,18.0,'-',0,0,0,0,0,0
19.0,18.0,20.0,'-',0,0,0,0,0,0
17.5,15.0,20.0,1.0064,0.1133,-0.1133,0.2578,-0.2578,'6.0%','-6.0%'

