%: table_doi: 10.17182/hepdata.72720.v1/t26
%: name: Table 26
%: description: Ratio of $p_{\rm T}$-differential yields of (p + $\bar{p}$) and $\phi$ in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (40-60% multiplicity class).

%: data_file: Table26.yaml
%: keyword reactions: P PB --> PHI X
%: keyword observables: DN/DPT/DYRAP | RATIO
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> PHI X
%: class [pct]   40.0-60.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(p + $\bar{p}$)/$\phi$' 'stat +' 'stat -' 'sys +' 'sys -'
0.5 0.4 0.6 9.29 0.49 -0.49 0.85 -0.85
0.7 0.6 0.8 9.01 0.2 -0.2 0.95 -0.95
0.9 0.8 1.0 8.27 0.14 -0.14 0.89 -0.89
1.1 1.0 1.2 6.98 0.11 -0.11 0.72 -0.72
1.2999999999999998 1.2 1.4 6.51 0.12 -0.12 0.63 -0.63
1.5 1.4 1.6 5.99 0.13 -0.13 0.58 -0.58
1.7000000000000002 1.6 1.8 5.39 0.14 -0.14 0.53 -0.53
1.9 1.8 2.0 5.14 0.14 -0.14 0.5 -0.5
2.25 2.0 2.5 4.77 0.094 -0.094 0.448 -0.448
2.75 2.5 3.0 4.23 0.099 -0.099 0.417 -0.417
3.25 3.0 3.5 3.44 0.14 -0.14 0.49 -0.49
3.75 3.5 4.0 3.23 0.17 -0.17 0.7 -0.7

