%: table_doi: 10.17182/hepdata.72720.v1/t15
%: name: Table 15
%: description: $p_{\rm T}$-differential yield of $\phi$ in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (80-100% multiplicity class).

%: data_file: Table15.yaml
%: keyword reactions: P PB --> PHI X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> PHI X
%: NSD   
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.5 0.4 0.6 0.0232 0.0017 -0.0017 0.002 -0.002
0.7 0.6 0.8 0.02287 0.00074 -0.00074 0.0023 -0.0023
0.9 0.8 1.0 0.01846 0.00048 -0.00048 0.00179 -0.00179
1.1 1.0 1.2 0.01441 0.0004 -0.0004 0.00134 -0.00134
1.2999999999999998 1.2 1.4 0.01111 0.00035 -0.00035 0.00097 -0.00097
1.5 1.4 1.6 0.00823 0.00034 -0.00034 0.0007 -0.0007
1.7000000000000002 1.6 1.8 0.00679 0.0003 -0.0003 0.00058 -0.00058
1.9 1.8 2.0 0.00423 0.00022 -0.00022 0.00036 -0.00036
2.25 2.0 2.5 0.00292 0.00011 -0.00011 0.00024 -0.00024
2.75 2.5 3.0 0.001416 6.8e-05 -6.8e-05 0.000117 -0.000117
3.25 3.0 3.5 0.000714 6.9e-05 -6.9e-05 5.3e-05 -5.3e-05
3.75 3.5 4.0 0.000409 4.8e-05 -4.8e-05 3.1e-05 -3.1e-05
4.25 4.0 4.5 0.000219 2.9e-05 -2.9e-05 1.7e-05 -1.7e-05
4.75 4.5 5.0 0.000128 2e-05 -2e-05 1e-05 -1e-05
5.5 5.0 6.0 6.15e-05 9.4e-06 -9.4e-06 4.7e-06 -4.7e-06
6.5 6.0 7.0 3.26e-05 5.7e-06 -5.7e-06 2.9e-06 -2.9e-06
7.5 7.0 8.0 1.73e-05 3.9e-06 -3.9e-06 1.7e-06 -1.7e-06
9.0 8.0 10.0 6.9e-06 1.8e-06 -1.8e-06 8.7e-07 -8.7e-07
11.5 10.0 13.0 2.2e-06 7e-07 -7e-07 3e-07 -3e-07
