%: table_doi: 10.17182/hepdata.72720.v1/t9
%: name: Table 9
%: description: $p_{\rm T}$-differential yield of $\phi$ in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (0-5% multiplicity class).

%: data_file: Table9.yaml
%: keyword reactions: P PB --> PHI X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> PHI X
%: class [pct]   0.0-5.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.5 0.4 0.6 0.171 0.014 -0.014 0.012 -0.012
0.7 0.6 0.8 0.1961 0.0065 -0.0065 0.0172 -0.0172
0.9 0.8 1.0 0.1964 0.0047 -0.0047 0.0172 -0.0172
1.1 1.0 1.2 0.1866 0.0043 -0.0043 0.0152 -0.0152
1.2999999999999998 1.2 1.4 0.1667 0.0044 -0.0044 0.0121 -0.0121
1.5 1.4 1.6 0.154 0.0046 -0.0046 0.0111 -0.0111
1.7000000000000002 1.6 1.8 0.1321 0.0044 -0.0044 0.0094 -0.0094
1.9 1.8 2.0 0.1028 0.0038 -0.0038 0.0073 -0.0073
2.25 2.0 2.5 0.0702 0.0017 -0.0017 0.005 -0.005
2.75 2.5 3.0 0.0401 0.00098 -0.00098 0.00278 -0.00278
3.25 3.0 3.5 0.022 0.001 -0.001 0.0016 -0.0016
3.75 3.5 4.0 0.01261 0.00064 -0.00064 0.00092 -0.00092
4.25 4.0 4.5 0.00674 0.00041 -0.00041 0.00048 -0.00048
4.75 4.5 5.0 0.00382 0.00031 -0.00031 0.0003 -0.0003
5.5 5.0 6.0 0.00181 0.00013 -0.00013 0.00013 -0.00013
6.5 6.0 7.0 0.000824 8e-05 -8e-05 5.8e-05 -5.8e-05
7.5 7.0 8.0 0.000349 4.4e-05 -4.4e-05 2.5e-05 -2.5e-05
9.0 8.0 10.0 0.000154 1.9e-05 -1.9e-05 1.1e-05 -1.1e-05
11.5 10.0 13.0 3.89e-05 7.4e-06 -7.4e-06 3e-06 -3e-06
14.5 13.0 16.0 1.49e-05 4e-06 -4e-06 1.7e-06 -1.7e-06
