%: table_doi: 10.17182/hepdata.72720.v1/t3
%: name: Table 3
%: description: $p_{\rm T}$-differential  yield of (K$^{*0}$ + $\overline{K^{*0}}$)/2 in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (0-20% multiplicity class).

%: data_file: Table3.yaml
%: keyword reactions: P PB --> K*(892)* X | P PB --> K*BAR(892)0 X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence | Strange production
%: keyword cmenergies: 5020.0
%: RE   P PB --> (K$^{*0}$ + $\overline{K^{*0}}$) X
%: class [pct]   0.0-20.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.1 0.0 0.2 0.059 0.012 -0.012 0.007 -0.007
0.30000000000000004 0.2 0.4 0.232 0.021 -0.021 0.019 -0.019
0.5 0.4 0.6 0.307 0.016 -0.016 0.036 -0.036
0.7 0.6 0.8 0.316 0.015 -0.015 0.032 -0.032
0.9 0.8 1.0 0.361 0.015 -0.015 0.029 -0.029
1.1 1.0 1.2 0.352 0.011 -0.011 0.028 -0.028
1.2999999999999998 1.2 1.4 0.2713 0.0098 -0.0098 0.0213 -0.0213
1.5 1.4 1.6 0.2443 0.0073 -0.0073 0.0199 -0.0199
1.7000000000000002 1.6 1.8 0.1813 0.0056 -0.0056 0.015 -0.015
1.9 1.8 2.0 0.1584 0.0044 -0.0044 0.0159 -0.0159
2.25 2.0 2.5 0.1053 0.0019 -0.0019 0.0081 -0.0081
2.75 2.5 3.0 0.0588 0.0012 -0.0012 0.0043 -0.0043
3.25 3.0 3.5 0.03214 0.00064 -0.00064 0.00257 -0.00257
3.75 3.5 4.0 0.01719 0.00042 -0.00042 0.00138 -0.00138
4.25 4.0 4.5 0.01011 0.00029 -0.00029 0.00073 -0.00073
4.75 4.5 5.0 0.00572 0.00021 -0.00021 0.00048 -0.00048
5.5 5.0 6.0 0.002655 9.2e-05 -9.2e-05 0.00019 -0.00019
6.5 6.0 7.0 0.00122 5.4e-05 -5.4e-05 9.1e-05 -9.1e-05
7.5 7.0 8.0 0.000605 3.2e-05 -3.2e-05 4.9e-05 -4.9e-05
9.0 8.0 10.0 0.000186 1.5e-05 -1.5e-05 1.9e-05 -1.9e-05
11.0 10.0 12.0 6.89e-05 7.6e-06 -7.6e-06 7.6e-06 -7.6e-06
13.5 12.0 15.0 1.78e-05 3.6e-06 -3.6e-06 3.6e-06 -3.6e-06

