%: table_doi: 10.17182/hepdata.72720.v1/t6
%: name: Table 6
%: description: $p_{\rm T}$-differential  yield of (K$^{*0}$ + $\overline{K^{*0}}$)/2 in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (60-80% multiplicity class).

%: data_file: Table6.yaml
%: keyword reactions: P PB --> K*(892)* X | P PB --> K*BAR(892)0 X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence | Strange production
%: keyword cmenergies: 5020.0
%: RE   P PB --> (K$^{*0}$ + $\overline{K^{*0}$}$) X
%: class [pct]   60.0-80.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.1 0.0 0.2 0.0422 0.004 -0.004 0.0043 -0.0043
0.30000000000000004 0.2 0.4 0.1019 0.0069 -0.0069 0.0117 -0.0117
0.5 0.4 0.6 0.1331 0.0053 -0.0053 0.0136 -0.0136
0.7 0.6 0.8 0.1311 0.0047 -0.0047 0.0122 -0.0122
0.9 0.8 1.0 0.1189 0.0046 -0.0046 0.011 -0.011
1.1 1.0 1.2 0.0922 0.0036 -0.0036 0.0073 -0.0073
1.2999999999999998 1.2 1.4 0.0678 0.0028 -0.0028 0.0052 -0.0052
1.5 1.4 1.6 0.0549 0.0021 -0.0021 0.0045 -0.0045
1.7000000000000002 1.6 1.8 0.0409 0.0016 -0.0016 0.0034 -0.0034
1.9 1.8 2.0 0.0317 0.0013 -0.0013 0.0026 -0.0026
2.25 2.0 2.5 0.02041 0.00054 -0.00054 0.00154 -0.00154
2.75 2.5 3.0 0.01112 0.00034 -0.00034 0.00087 -0.00087
3.25 3.0 3.5 0.00567 0.00018 -0.00018 0.00042 -0.00042
3.75 3.5 4.0 0.00285 0.00012 -0.00012 0.00023 -0.00023
4.25 4.0 4.5 0.001595 8.7e-05 -8.7e-05 0.000115 -0.000115
4.75 4.5 5.0 0.001011 6.4e-05 -6.4e-05 8e-05 -8e-05
5.5 5.0 6.0 0.00048 3e-05 -3e-05 3.4e-05 -3.4e-05
6.5 6.0 7.0 0.000205 1.9e-05 -1.9e-05 1.8e-05 -1.8e-05
7.5 7.0 8.0 0.000102 1.2e-05 -1.2e-05 8.6e-06 -8.6e-06
9.0 8.0 10.0 4.72e-05 6.1e-06 -6.1e-06 4.7e-06 -4.7e-06
11.0 10.0 12.0 1.35e-05 2.3e-06 -2.3e-06 1.3e-06 -1.3e-06
13.5 12.0 15.0 6.3e-06 1.6e-06 -1.6e-06 1.6e-06 -1.6e-06

