%: table_doi: 10.17182/hepdata.72720.v1/t5
%: name: Table 5
%: description: $p_{\rm T}$-differential  yield of (K$^{*0}$ + $\overline{K^{*0}}$)/2 in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (40-60% multiplicity class).

%: data_file: Table5.yaml
%: keyword reactions: P PB --> K*(892)* X | P PB --> K*BAR(892)0 X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence | Strange production
%: keyword cmenergies: 5020.0
%: RE   P PB --> (K$^{*0}$ + $\overline{K^{*0}$}$) X
%: class [pct]   40.0-60.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.1 0.0 0.2 0.0529 0.0062 -0.0062 0.0046 -0.0046
0.30000000000000004 0.2 0.4 0.152 0.011 -0.011 0.013 -0.013
0.5 0.4 0.6 0.1778 0.0082 -0.0082 0.0159 -0.0159
0.7 0.6 0.8 0.1862 0.0073 -0.0073 0.0168 -0.0168
0.9 0.8 1.0 0.1909 0.0074 -0.0074 0.0185 -0.0185
1.1 1.0 1.2 0.1703 0.0059 -0.0059 0.0158 -0.0158
1.2999999999999998 1.2 1.4 0.1181 0.0044 -0.0044 0.0104 -0.0104
1.5 1.4 1.6 0.1019 0.0034 -0.0034 0.0097 -0.0097
1.7000000000000002 1.6 1.8 0.0786 0.0027 -0.0027 0.0065 -0.0065
1.9 1.8 2.0 0.0617 0.0021 -0.0021 0.0051 -0.0051
2.25 2.0 2.5 0.03822 0.0009 -0.0009 0.0028 -0.0028
2.75 2.5 3.0 0.02184 0.00053 -0.00053 0.00177 -0.00177
3.25 3.0 3.5 0.0112 0.00029 -0.00029 0.0008 -0.0008
3.75 3.5 4.0 0.00613 0.0002 -0.0002 0.00049 -0.00049
4.25 4.0 4.5 0.00344 0.00014 -0.00014 0.00031 -0.00031
4.75 4.5 5.0 0.00213 0.0001 -0.0001 0.00018 -0.00018
5.5 5.0 6.0 0.001019 4.7e-05 -4.7e-05 7.3e-05 -7.3e-05
6.5 6.0 7.0 0.00042 2.8e-05 -2.8e-05 3.1e-05 -3.1e-05
7.5 7.0 8.0 0.000232 1.8e-05 -1.8e-05 2e-05 -2e-05
9.0 8.0 10.0 7.35e-05 8.9e-06 -8.9e-06 8.2e-06 -8.2e-06
11.0 10.0 12.0 3.38e-05 5.1e-06 -5.1e-06 3.7e-06 -3.7e-06
13.5 12.0 15.0 1.17e-05 2.3e-06 -2.3e-06 2.3e-06 -2.3e-06

