%: table_doi: 10.17182/hepdata.72720.v1/t14
%: name: Table 14
%: description: $p_{\rm T}$-differential yield of $\phi$ in p-Pb collisions with centre-of-mass energy/nucleon=5.02 TeV (60-80% multiplicity class).

%: data_file: Table14.yaml
%: keyword reactions: P PB --> PHI X
%: keyword observables: DN/DPT/DYRAP
%: keyword phrases: Inclusive | Single Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> PHI X
%: class [pct]   60.0-80.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'$p_{\rm T}$ [GeV]' '$p_{\rm T}$ [GeV] LOW' '$p_{\rm T}$ [GeV] HIGH' '(1/N$_{\rm ev}$)*d$^{2}N$/(d$p_{\rm T}$d$y$) [GeV$^{-1}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.5 0.4 0.6 0.0386 0.0026 -0.0026 0.0028 -0.0028
0.7 0.6 0.8 0.043 0.0011 -0.0011 0.0038 -0.0038
0.9 0.8 1.0 0.04494 0.0008 -0.0008 0.00397 -0.00397
1.1 1.0 1.2 0.03709 0.00067 -0.00067 0.00302 -0.00302
1.2999999999999998 1.2 1.4 0.03095 0.00064 -0.00064 0.00223 -0.00223
1.5 1.4 1.6 0.02445 0.00063 -0.00063 0.00174 -0.00174
1.7000000000000002 1.6 1.8 0.01964 0.00057 -0.00057 0.00139 -0.00139
1.9 1.8 2.0 0.01416 0.00048 -0.00048 0.001 -0.001
2.25 2.0 2.5 0.00962 0.00021 -0.00021 0.00068 -0.00068
2.75 2.5 3.0 0.00475 0.00013 -0.00013 0.00033 -0.00033
3.25 3.0 3.5 0.00255 0.00015 -0.00015 0.00018 -0.00018
3.75 3.5 4.0 0.0015 0.00011 -0.00011 0.00011 -0.00011
4.25 4.0 4.5 0.000898 6e-05 -6e-05 6.4e-05 -6.4e-05
4.75 4.5 5.0 0.000528 5.2e-05 -5.2e-05 3.8e-05 -3.8e-05
5.5 5.0 6.0 0.000258 2.4e-05 -2.4e-05 1.8e-05 -1.8e-05
6.5 6.0 7.0 0.000109 1.3e-05 -1.3e-05 7.8e-06 -7.8e-06
7.5 7.0 8.0 5.44e-05 7.7e-06 -7.7e-06 4.5e-06 -4.5e-06
9.0 8.0 10.0 2.16e-05 3.6e-06 -3.6e-06 1.7e-06 -1.7e-06
11.5 10.0 13.0 5.1e-06 1.4e-06 -1.4e-06 6.7e-07 -6.7e-07
