%: table_doi: 10.17182/hepdata.73011.v1/t21
%: name: Table 21
%: description: OmegaMinus yield as a function of charged particle multiplicity per unit pseudorapidity.

%: data_file: Table21.yaml
%: keyword reactions: P PB --> OMEGA- X
%: keyword observables: N
%: keyword phrases: Inclusive
%: keyword cmenergies: 5020.0
%: RE   P PB --> OMEGA- X
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'dNch/deta | -0.5<y<0' 'dNch/deta | -0.5<y<0 LOW' 'dNch/deta | -0.5<y<0 HIGH' 'DN/DYRAP' 'stat +' 'stat -' 'sys uncorr +' 'sys uncorr -' 'sys total +' 'sys total -'
4.300000000000001 4.2 4.4 0.0126 0.0007 -0.0007 0.00052 -0.00052 0.0016 -0.0016
9.8 9.6 10.0 0.0111 0.0006 -0.0006 0.00047 -0.00047 0.0015 -0.0015
16.1 15.7 16.5 0.0082 0.0004 -0.0004 0.00037 -0.00037 0.0011 -0.0011
23.2 22.7 23.7 0.0062 0.0003 -0.0003 0.00034 -0.00034 0.0008 -0.0008
30.5 29.8 31.2 0.0036 0.0002 -0.0002 0.00023 -0.00023 0.0005 -0.0005
36.2 35.4 37.0 0.0018 0.0002 -0.0002 0.00013 -0.00013 0.0003 -0.0003
45.0 44.0 46.0 0.00058 8e-05 -8e-05 7e-05 -7e-05 0.00012 -0.00012

