%: table_doi: 10.17182/hepdata.73011.v1/t3
%: name: Table 3
%: description: Xi pt spectrum in 10-20% multiplicity class.

%: data_file: Table3.yaml
%: keyword reactions: P PB --> XI- X | P PB --> XIBAR+ X
%: keyword observables: D2N/DPT/DYRAP
%: keyword phrases: Inclusive | Double Differential Distribution | Transverse Momentum Dependence | Rapidity Dependence
%: keyword cmenergies: 5020.0
%: RE   P PB --> (XI- + XIBAR+)/2 X
%: Multiplicity class [pct]   10.0-20.0
%: YRAP(C=CM)   -0.5-0.0
%: SQRT(S)/NUCLEON [GeV]   5020.0
%'pt [GeV]' 'pt [GeV] LOW' 'pt [GeV] HIGH' '1/(2pi*pt*Nev) dN/(dy*dpt) [GeV$^{-2}$]' 'stat +' 'stat -' 'sys +' 'sys -'
0.7 0.6 0.8 0.00707 0.000372 -0.000372 0.0006 -0.0006
0.8500000000000001 0.8 0.9 0.006473 0.000285 -0.000285 0.000447 -0.000447
0.95 0.9 1.0 0.006748 0.000229 -0.000229 0.000416 -0.000416
1.05 1.0 1.1 0.005731 0.000174 -0.000174 0.000343 -0.000343
1.15 1.1 1.2 0.005266 0.000145 -0.000145 0.000301 -0.000301
1.25 1.2 1.3 0.004853 0.000122 -0.000122 0.000272 -0.000272
1.35 1.3 1.4 0.004386 0.000107 -0.000107 0.000243 -0.000243
1.45 1.4 1.5 0.003696 8.9e-05 -8.9e-05 0.000216 -0.000216
1.6 1.5 1.7 0.003031 5.1e-05 -5.1e-05 0.000169 -0.000169
1.7999999999999998 1.7 1.9 0.002323 3.9e-05 -3.9e-05 0.000128 -0.000128
2.05 1.9 2.2 0.001571 1.8e-05 -1.8e-05 8.7e-05 -8.7e-05
2.4000000000000004 2.2 2.6 0.00093 1e-05 -1e-05 5.2e-05 -5.2e-05
2.85 2.6 3.1 0.000458 5e-06 -5e-06 2.7e-05 -2.7e-05
3.5 3.1 3.9 0.000159 2e-06 -2e-06 9e-06 -9e-06
4.4 3.9 4.9 4.2e-05 1e-06 -1e-06 3e-06 -3e-06
5.45 4.9 6.0 9e-06 0.0 -0.0 1e-06 -1e-06
6.6 6.0 7.2 2.1e-06 2e-07 -2e-07 2e-07 -2e-07

