#: RE,,,P PB --> CHARGED X
#: ETARAP(RF=CM),,,-1.3--0.8
#: SQRT(S)/NUCLEON [GeV],,,5020.0
'PT [GEV]','PT [GEV] LOW','PT [GEV] HIGH','1/(2*PI*PT)*D2(N)/DPT/DETARAP [GEV**-2]','stat +','stat -','sys +','sys -','sys,overall normalization uncertainty +','sys,overall normalization uncertainty -'
11.5,11.0,12.0,2.8438e-06,3.56e-08,-3.56e-08,1.062e-07,-1.062e-07,'3.1%','-3.1%'
12.5,12.0,13.0,1.6731e-06,2.5e-08,-2.5e-08,6.06e-08,-6.06e-08,'3.1%','-3.1%'
13.5,13.0,14.0,1.0644e-06,1.81e-08,-1.81e-08,4e-08,-4e-08,'3.1%','-3.1%'
14.5,14.0,15.0,6.5313e-07,1.375e-08,-1.375e-08,2.625e-08,-2.625e-08,'3.1%','-3.1%'
15.5,15.0,16.0,4.2713e-07,1.063e-08,-1.063e-08,1.625e-08,-1.625e-08,'3.1%','-3.1%'
17.0,16.0,18.0,2.51e-07,5.44e-09,-5.44e-09,1e-08,-1e-08,'3.1%','-3.1%'
19.0,18.0,20.0,1.3075e-07,3.62e-09,-3.62e-09,5.87e-09,-5.87e-09,'3.1%','-3.1%'
21.0,20.0,22.0,7.175e-08,2.5e-09,-2.5e-09,3.188e-09,-3.188e-09,'3.1%','-3.1%'
23.0,22.0,24.0,3.835e-08,1.75e-09,-1.75e-09,1.75e-09,-1.75e-09,'3.1%','-3.1%'
26.0,24.0,28.0,1.7625e-08,8.13e-10,-8.13e-10,8.13e-10,-8.13e-10,'3.1%','-3.1%'
30.0,28.0,32.0,6.5062e-09,4.437e-10,-4.437e-10,3.063e-10,-3.063e-10,'3.1%','-3.1%'
36.0,32.0,40.0,2.3131e-09,1.688e-10,-1.688e-10,1.125e-10,-1.125e-10,'3.1%','-3.1%'
45.0,40.0,50.0,5.7144e-10,6.875e-11,-6.875e-11,2.875e-11,-2.875e-11,'3.1%','-3.1%'

